"code_bss_old","code_bss_new","point_name","code_insee","lon","lat","altitude","nb_results_ades_all_params","year_min","year_max","nb_parameters","nb_results","info_up_date"
"01958X0030/HY","BSS000QASD","Grès à roseaux/dolomies du Keuper de Lorr. Nord à GUEBLING","57268",6.74738170779717,48.865086305764,226.00,5229,2000,2024,14,573,"2024-10-31"
"02312X0023/HY","BSS000SLGD","GRÈS À ROSEAUX/DOLOMIES DU KEUPER DE LORR. NORD À XANREY","57754",6.57059807330265,48.7484330849491,239.50,28718,1999,2023,14,681,"2024-10-31"
"02312X0029/HY","BSS000SLGK","GRÈS À ROSEAUX/DOLOMIES DU KEUPER DE LORR. N. À RECHI.-L-PTE","54446",6.5922896273561,48.7185765199349,254.00,1926,2011,2023,13,414,"2024-10-31"
"02343X0023/F3","BSS000SRBE","Alluvions de la plaine d'Alsace à BIETLENHEIM","67038",7.7805946945279,48.7130499828669,134.00,36750,1983,2023,14,1232,"2024-10-31"
"02673X0017/HY","BSS000UPRL","SOURCE DES FRÊNES, CALCAIRES DU DOGGER DU B.P.  À GERMINY  ","54223",5.98425291048748,48.5385579418179,349.00,36597,1997,2023,14,894,"2024-10-31"
"02684X0003/HY","BSS000URGC","GRÈS À ROSEAUX/DOLOMIES DU KEUPER À  MONT-SUR-MEURTHE  ","54383",6.44484455873997,48.5399196905921,231.00,16305,2003,2023,14,433,"2024-10-31"
"02684X0059/DRAIN1","BSS000URJL","DRAIN 1 DE LA SOURCE FONTAINE BENITE SUD","54449",6.46985540945311,48.5530913917791,237.00,14786,2015,2023,14,330,"2024-10-31"
"02684X0060/P2","BSS000URJM","PUITS DRAINANT 2 de la SOURCE FONTAINE BENITE SUD","54449",6.46996074012291,48.5530517038198,237.00,16363,2015,2023,14,356,"2024-10-31"
"02684X0061/DRAIN3","BSS000URJN","DRAIN 3","54449",6.46986964325164,48.5530998964348,237.00,15624,2015,2023,14,342,"2024-10-31"
"02714X0002/F","BSS000UUJG","Alluvions de la plaine d'Alsace à ALTORF","67008",7.5200751386619,48.521645537748,173.50,14734,1960,2023,29,1233,"2024-10-31"
"03046X0008/HY","BSS000WSGV","Grès du Rhétien de Lorraine à BOUXURULLES  ","88070",6.24998969580587,48.3274508853156,390.00,5108,1988,2024,14,511,"2024-10-31"
"03077X0009/P2","BSS000WXBW","Alluvions de la plaine d'Alsace à DAMBACH-LA-VILLE","67084",7.45265001340936,48.3158382450622,170.00,7182,1983,2022,14,640,"2024-10-31"
"03383X0053/HY","BSS000YRNF","CALCAIRES DU MUSCHELKALK DE LORRAINE À LIGNEVILLE  ","88271",5.95905613810126,48.1523680415141,397.00,11912,1988,2023,14,747,"2024-10-31"
"03384X0036/HY","BSS000YRWR","CALCAIRES DU MUSCHELKALK DE LORRAINE À MONTHUREUX-LE-SEC","88309",6.03455019288084,48.1755434625279,371.00,11380,1988,2024,14,755,"2024-10-31"
"03788X0033/F","BSS001BAZY","Alluvions de la plaine d'Alsace à FESSENHEIM","68091",7.53557476970576,47.9209653053176,207.50,9780,1972,2016,29,667,"2024-10-31"
"03795X0124/PMT43","BSS001BBVW","PRES POSTE GAZ (PZ MULTITUBES : 43M )","68016",7.56482862176716,47.924527357777,205.50,636,2017,2020,13,140,"2024-10-31"
"04124X0158/F","BSS001CVPD","Alluvions de la plaine d'Alsace à CERNAY","68063",7.15677523351994,47.8071043441826,307.45,12677,1976,2023,14,968,"2024-10-31"
"04132X0185/S","BSS001CYUR","UNGERSHEIM (LD SPITZACKER)","68343",7.29939191513675,47.8679149223356,223.00,934,1974,2010,11,86,"2024-10-31"
"04132X0370/DECA3","BSS001CZBT","ANCIEN CARREAU ANNA","68376",7.30762758727839,47.7965856659181,239.00,549,2008,2020,3,110,"2024-10-31"
"04135X0335/F2","BSS001DALG","All. Quat. de la plaine d'Alsace à REININGUE","68267",7.2117426043075,47.7417407449095,268.00,10803,1998,2023,14,853,"2024-10-31"
"04135X0345/VJ1S","BSS001DALR","SILBERMATTLE","68375",7.2442551331958,47.7795936945539,260.33,370,2009,2020,3,108,"2024-10-31"
"04451X0148/F","BSS001ENFX","MARNES DE L'OLIGOCÈNE DU SUNDGAU À TAGOLSHEIM","68332",7.27269748744792,47.6505316978337,275.00,33703,1987,2023,25,920,"2024-10-31"
"03103X0044/P3","BSS000XCLG","GRANNEC HAUT (Cast - 29)","29025",-4.11124177289322,48.1631767913231,-999.00,18350,1998,2024,34,640,"2024-10-31"
"05625X0042/S1","BSS001MHVE","SOCOPA","85191",-1.37346808513724,46.6915561904662,86.00,4258,2023,2024,33,118,"2024-10-31"
"05636X0173/F","BSS001MKTG","LA BONNINIERE","85040",-0.929680368571445,46.6217874859861,105.00,5213,2009,2024,34,153,"2024-10-31"
"05717X0001/FAEP","BSS001MVGE","PUTAI","36184",1.98311323775893,46.6535551705397,200.00,7030,1983,2024,34,372,"2024-10-31"
"06167X0020/F5","BSS001PTDB","FORAGE Nø2 DE LA BRANDE","23117",1.67541617840014,46.3328847188977,345.00,3129,2007,2024,34,137,"2024-10-31"
"07187X0004/300","BSS001ULPR","BOIS DE MEYDAT","63119",3.49226045485009,45.5657432150995,844.00,2537,2004,2024,33,133,"2024-10-31"
"00103X0310/PA1","BSS000ANNB","FORAGE POUR LA VILLE DE BOULOGNE","62755",1.61927636326942,50.6899661414511,4.55,4581,2020,2021,26,149,"2024-10-31"
"00406X0006/PAEP","BSS000DTGV","Alluvions de la Meuse à AUBRIVES","08028",4.77472058901367,50.1158588731223,108.00,36677,1998,2023,35,1431,"2024-10-31"
"00698X0027/SAEP","BSS000FCEM","GRÈS DU LIAS INFÉRIEUR D'HETTANGE À GIVONNE","08191",5.0038429005088,49.7136482919752,235.00,29737,1984,2023,35,1168,"2024-10-31"
"00878X0019/SAEP","BSS000GAAG","Calcaires du Dogger du B.P. à RAUCOURT-ET-FLABA","08354",4.95676644091373,49.589025169494,198.00,42451,1975,2023,35,1781,"2024-10-31"
"03081X0077/F3","BSS000WZDK","Alluvions de la plaine d'Alsace à ERSTEIN","67130",7.64455243844593,48.4119821677792,154.34,31312,1990,2023,35,1362,"2024-10-31"
"03385X0003/F","BSS000YRXJ","GRÈS DU TRIAS INFÉRIEUR CAPTIF À CRAINVILLIERS","88119",5.83588050316559,48.1463365080712,353.50,10886,1983,2023,22,538,"2024-10-31"
"03386X0007/HY","BSS000YSAB","CALCAIRES DU MUSCHELKALK DE LORRAINE À DOMBROT-LE-SEC","88140",5.92886232694143,48.1468273336525,400.00,36784,1977,2023,35,1454,"2024-10-31"
"03426X0022/F","BSS000YYCN","ALLUVIONS DE LA PLAINE D'ALSACE À HOUSSEN","68146",7.37477568052655,48.120267973675,184.00,29311,1983,2023,35,1213,"2024-10-31"
"03766X0009/P1","BSS001AWAH","Alluvions de la Moselle à RUPT-SUR-MOSELLE","88408",6.63016094295422,47.9487373758636,410.00,31879,1999,2023,35,1283,"2024-10-31"
"04413X0002/CN","BSS001EDRB","SOURCE DU TROU DE LA BEAUME","70482",5.96630005893408,47.6698950141109,215.00,39681,2006,2024,34,700,"2024-10-31"
"01145X0021/F","BSS000HSZH","ALLUVIONS DE LA MOSELLE À MANOM","57441",6.188539,49.379286,152.45,29737,1999,2023,35,1222,"2024-10-31"
"01372X0064/HY","BSS000KMWF","Calcaires du Dogger du B.P. à MAIRY-MAINVILLE","54334",5.85471127130477,49.3102465066293,260.00,23710,1999,2023,30,1060,"2024-10-31"
"01374X0273/G","BSS000KNXU","BASSIN FERRIFÈRE - GALERIE DU CHENAL DE MOYEUVRE","57491",6.042295,49.245936,168.91,26262,2002,2023,35,1423,"2024-10-31"
"01377X0063/HY","BSS000KPPT","Calcaires du Dogger du B.P. à JOUAVILLE","54283",5.954884939247,49.1613398602544,247.00,43554,1999,2023,35,1765,"2024-10-31"
"01392X0054/F","BSS000KSJN","FORAGE DALEM 2, Grès du Trias inférieur à DALEM","57165",6.5989331619478,49.2416402824017,238.00,32331,1999,2023,35,1280,"2024-10-31"
"01396X0142/F2","BSS000KSXQ","FORAGE COMMUNAL 2 OU FORAGE NOUVEAU, Grès du Trias inf. à PORCELETTE","57550",6.65638507576285,49.151583543138,270.00,33425,1979,2024,35,1452,"2024-10-31"
"01398X0030/27","BSS000KTUY","FORAGE 27, Grès du Trias inférieur de Sarre à FREYMING-MERLEBACH  ","57240",6.773592058702,49.1523363041895,226.40,8839,2001,2013,14,306,"2024-10-31"
"01406X0012/405","BSS000KUMA","FORAGE DE PFISTERQUELLE, GRÈS DU TRIAS INF  À BEHREN-LES-FORBACH","57058",6.93801403212389,49.1785494840618,299.24,34698,1972,2023,35,1463,"2024-10-31"
"01636X0036/F","BSS000MCQE","Calcaires du Dogger du B.P. à JAULNY","54275",5.89003153604757,48.9678263345216,232.00,45234,1981,2023,35,1894,"2024-10-31"
"01638X0033/F1","BSS000MCVQ","Alluvions de la Moselle à CORNY-SUR-MOSELLE","57153",6.06468723739965,49.0391583285539,173.40,34301,1980,2023,35,1431,"2024-10-31"
"01652X0127/F3","BSS000MESM","Grès du Trias inférieur captif à CREHANGE","57159",6.57818948475436,49.0505804975382,250.10,15458,1999,2024,22,625,"2024-10-31"
"01687X0022/F1","BSS000MJBT","GRÈS DU TRIAS INFÉRIEUR À GOERSDORF","67160",7.78048724292085,48.9624415948255,320.00,30236,1982,2023,35,1267,"2024-10-31"
"01695X0009/F1","BSS000MJQV","PLIOCÈNE DE HAGUENAU À ALTENSTADT","67544",7.9835522925947,49.0175131457454,154.00,31564,1990,2023,35,1245,"2024-10-31"
"01957X0037/F","BSS000QANQ","Grès du Trias inférieur captif à DIEUZE","57177",6.72763195892694,48.8042435278295,210.00,11457,1999,2023,22,672,"2024-10-31"
"01987X0117/F","BSS000QPCW","PLIOCÈNE DE HAGUENAU À HAGUENAU","67180",7.82464677801367,48.8159749867199,145.00,31790,1997,2023,35,1258,"2024-10-31"
"02347X0026/F","BSS000STCG","Alluvions de la plaine d'Alsace à STRASBOURG","67482",7.80586765197952,48.6308942281991,134.00,44062,1983,2023,35,3320,"2024-10-31"
"02691X0006/F3","BSS000USCF","Alluvions de la Meurthe à FRAIMBOIS","54206",6.55741652757253,48.5431634465712,234.00,31869,1972,2023,35,1354,"2024-10-31"
"02708X0021/HY","BSS000UTRQ","Socle du massif vosgien à GRANDFONTAINE","67165",7.14602668220954,48.4935360558626,578.00,33717,1994,2024,35,1393,"2024-10-31"
"02721X0060/P2","BSS000UXAW","Alluvions de la plaine d'Alsace à HOLTZHEIM","67212",7.63413259415681,48.5552762004994,147.50,34746,1983,2023,35,1583,"2024-10-31"
"02722X0152/F","BSS000UXTY","Alluvions de la plaine d'Alsace à GEISPOLSHEIM","67152",7.69942198110826,48.521000522009,143.00,15824,1991,2016,30,647,"2024-10-31"
"03043X0086/HY","BSS000WSBY","Calcaires du Muschelkalk de Lorraine à DAMAS-AUX-BOIS","88121",6.36942646741573,48.3716098970565,335.00,35123,1983,2023,35,1378,"2024-10-31"
"03045X0020/F","BSS000WSEL","GRÈS DU TRIAS INFÉRIEUR CAPTIF À POUSSAY","88357",6.11764294051451,48.3073706825156,275.25,10839,1988,2023,22,575,"2024-10-31"
"03062X0113/F1","BSS000WTVP","Socle du massif vosgien à SENONES","88506",6.99535525070028,48.3876202191078,425.00,25033,1999,2021,30,987,"2024-10-31"
"03066X0003/PB","BSS000WUPA","Alluvions de la Meurthe à SAINTE-MARGUERITE","88424",6.975411,48.266029,358.80,33510,1984,2023,35,1395,"2024-10-31"
"03077X0007/P1","BSS000WXBU","Alluvions de la plaine d'Alsace à SELESTAT","67462",7.43383319759502,48.247913446897,173.50,29162,1983,2023,30,1328,"2024-10-31"
"04713X0018/P2","BSS001FXSM","PUITS DE LA GOUTTE D'OR","70279",5.60694320697009,47.4554061422461,189.70,61475,1987,2024,35,1676,"2024-10-31"
"05005X0042/S-FOND","BSS001JBRT","SOURCE DE LA SANSFOND","21481",5.03843212712009,47.2457822449494,225.00,63513,1988,2024,34,1649,"2024-10-31"
"05031X0054/S","BSS001JJZD","SOURCE D'ARCIER","25575",6.120642,47.267094,280.00,95372,1988,2024,35,2403,"2024-10-31"
"05031X0060/SONDAG","BSS001JJZK","FORAGE DE LA MONTOILLOTTE","25576",6.14482345950561,47.2913633261523,255.00,19696,2001,2024,35,973,"2024-10-31"
"05263X0066/FORAGE","BSS001KNUL","FORAGE EN PRELE","21194",4.94457934477373,47.0758294726826,212.00,17479,2000,2024,35,741,"2024-10-31"
"05282X0097/P1","BSS001KRZY","PUITS DU PASQUIER P1","39198",5.50978303431152,47.0898042824728,200.95,55439,1987,2024,35,1490,"2024-10-31"
"05295X0029/P","BSS001KVGF","PUITS DU BEL AIR","39569",5.75774790913045,47.0110382312225,230.00,46582,1992,2024,35,1114,"2024-10-31"
"07844X0003/P","BSS001XCQZ","LE JABANEL (PAZAYAC - 24)","24321",1.37314360634628,45.13129594924,91.80,6612,1990,2024,34,810,"2024-10-31"
"07857X0219/111111","BSS001XDXF","Source de la Baral (Collonges-la-Rouge - 19)","19057",1.66297099028745,45.0657612140168,255.00,5071,2007,2024,34,600,"2024-10-31"
"08035X0006/S","BSS001XZTB","SOURCE DE GAMARDE (SAINT-MEDARD-EN-JALLES-33)","33449",-0.69015442782847,44.8930214493062,9.70,16836,1987,2024,34,1533,"2024-10-31"
"08057X0030/F","BSS001YQEX","GARRIGUES","24335",0.19027737965365,44.8479512603473,23.00,2354,1988,2024,33,365,"2024-10-31"
"08091X0006/HY","BSS001YSPP","BLAGOUR DE SOUILLAC","46145",1.48017039457365,44.9330847622438,123.00,12730,2001,2024,33,2840,"2024-10-31"
"08277X0162/F1","BSS001ZNHK","FORAGE DE LA SAUQUE (LA BREDE - 33)","33213",-0.511813492704142,44.6909693486941,17.50,2619,1987,2024,34,473,"2024-10-31"
"08277X0166/F2","BSS001ZNHP","FORAGE DE LA SAUQUE (LA BREDE - 33)","33213",-0.511556959829353,44.6908856356704,17.50,5458,1987,2019,20,627,"2024-10-31"
"08302X0011/F","BSS001ZPUS","COURREGES (BOUNIAGUES-24)","24054",0.536665864105131,44.7471057255676,130.00,4600,1991,2024,34,473,"2024-10-31"
"08375X0201/HY","BSS001ZTTP","Source de Parrou (Laguiole - 12)","12119",2.90293902945688,44.7086346395763,1150.00,6141,1998,2024,34,772,"2024-10-31"
"08524X0046/F","BSS002AFGV","LA BARTHE (FLOUDES-33)","33169",-0.0666214697077474,44.563044609701,13.80,5119,2005,2023,33,790,"2024-10-31"
"08536X0017/F1","BSS002AGUR","PETIT MAYNE (MARMANDE-47)","47157",0.14685830887861,44.5032832519556,21.71,3708,1993,2024,34,560,"2024-10-31"
"08548X0001/F","BSS002AJCZ","FORAGE DE MALARET (BOUDY-DE-BEAUREGARD)","47033",0.661922578160807,44.5495199438271,98.63,3286,1994,2024,34,525,"2024-10-31"
"06796X0006/F","BSS001SGSB","FORAGE DE CAYENNE","74256",6.64048514782891,45.9320599759312,542.50,19120,1987,2024,35,979,"2024-10-31"
"06987F0130/P1","BSS001TMNT","NOURRICE CHARMY","69256",4.89978199674029,45.7954614635276,170.00,69265,2004,2024,35,1944,"2024-10-31"
"06988X0215/P","BSS001TQGH","PUITS PRIVE DU GOLF","69271",4.9595222640587,45.7418816528005,200.00,43879,2004,2024,34,1260,"2024-10-31"
"07011X0108/PZ","BSS001TUKX","Forage artésien de Lavours","01208",5.76469009613901,45.8229830350129,231.00,33375,2004,2024,35,1170,"2024-10-31"
"07011X0109/SCE","BSS001TUKY","GRAND PUITS","73085",5.83807539505346,45.8230616494177,233.00,14139,2007,2024,34,707,"2024-10-31"
"07234X0019/HY","BSS001UUXP","SOURCE DU MOULIN DE TIRIEU","38494",5.37189176945014,45.7089232016123,270.00,16109,2001,2024,34,623,"2024-10-31"
"07261X0013/CPT","BSS001UXMJ","SOURCE DE LA TOUVIERE","73139",6.19898851168822,45.6705622841064,1077.00,14711,1999,2024,35,719,"2024-10-31"
"07463X0054/F","BSS001VSNM","GALERIE DE LA GERE","38157",4.93075198765482,45.510674088689,190.00,65705,1996,2024,35,1489,"2024-10-31"
"07466X0061/P","BSS001VTAX","PUITS LES ILES P4","38298",4.77919536441892,45.3659761862375,147.00,57847,1996,2024,35,1409,"2024-10-31"
"07476X0021/S","BSS001VTTV","FORAGE DE FARAMANS F2","38161",5.1413503157946,45.3975195047424,368.00,0,,,0,0,"2024-10-31"
"07488X0011/F","BSS001VUVX","PIEZOMETRE - CHAMP CAPTANT (ST-JOSEPH-DE-RIVIERE - BRGM 38) - BSH","38405",5.68611624926691,45.3735977338737,409.00,17997,1988,2024,35,1146,"2024-10-31"
"07496X0007/38446A","BSS001VVSF","SOURCE DU GUIERS VIF","38446",5.88661300474854,45.4021444970751,835.00,19453,1994,2024,35,1080,"2024-10-31"
"07713X0020/F","BSS001WNQN","FORAGE DU RIVAL","38130",5.27057629488321,45.3587053760651,350.00,65827,1997,2024,35,1855,"2024-10-31"
"07942X0287/F","BSS001XLGE","PUITS DES CHATAIGNIERS","07015",4.81802370118631,45.1528641317465,130.00,35363,1984,2024,35,1641,"2024-10-31"
"07964X0321/HY","BSS001XQHW","PUITS AEP DE ROCHEFORT - PR1","38524",5.695048,45.103676,250.00,32631,1987,2024,35,1996,"2024-10-31"
"07965X0078/SO","BSS001XRAH","SOURCE DU BOURNILLON","38092",5.4319681146861,45.05457010697,679.00,14333,1988,2024,34,952,"2024-10-31"
"07966X0029/SO","BSS001XRCU","SOURCE DE GOULE NOIRE","38333",5.49210717291754,45.0742923608524,726.00,13983,2000,2024,34,811,"2024-10-31"
"08415X0077/HY","BSS001ZVTM","SOURCE DE L'ESPISSARD","07011",4.35251810589703,44.7178586300725,420.00,16747,1992,2023,35,884,"2024-10-31"
"08466X0001/S","BSS001ZYYB","FORAGE LES RICOUX n°1","05145",6.26204293803058,44.6822592261325,1170.00,11856,2006,2023,34,513,"2024-10-31"
"08467X0017/SOU","BSS001ZYZY","SOURCE DE PRE-QUARTIERS","05096",6.34256140935055,44.6879599470872,1410.00,15086,2001,2024,34,759,"2024-10-31"
"08904X0026/FO","BSS002BNJT","FORAGE PRIVE DE MONTMARTEL SUD","84138",4.97133114656511,44.3894763503891,214.00,51486,2003,2024,34,941,"2024-10-31"
"08907X0014/FO","BSS002BPMU","FORAGE PRIVE DU GIBARD","84150",4.91001441011555,44.3137868626113,126.00,21425,2001,2024,34,863,"2024-10-31"
"08935X0074/P","BSS002BQYX","PUITS DU MOULIN","05034",5.82500832812931,44.3015721366201,550.00,20739,1993,2024,35,962,"2024-10-31"
"08944X0003/HY","BSS002BRSD","SOURCE DE PRUNEYRET","04102",6.42343366544481,44.4372338170177,860.00,14416,2001,2024,34,833,"2024-10-31"
"08785X0010/F","BSS002BFSK","FORAGE DE LA GRAVETTE (LAFITTE-SUR-LOT - 47)","47127",0.427459371768362,44.3457884402723,37.72,3404,1994,2024,34,542,"2024-10-31"
"08797X0205/F","BSS002BGCW","FORAGE DU MOULIN DE BESSOU (LACOUR - 82)","82084",0.97022354146879,44.2882330006743,127.58,2205,1997,2024,33,399,"2024-10-31"
"08867X0064/CASBC1","BSS002BLDX","SOURCE DE CASTELBOUC (SAINTE-ENIMIE - 48)","48146",3.46804448543477,44.3383333060935,499.00,4151,2004,2024,34,645,"2024-10-31"
"08876X0010/RISAC","BSS002BLQM","FORAGE DE GRISSAC S2 (PONT-DE-MONTVERT - 48)","48116",3.7038266757161,44.3428135608005,1080.00,3676,2004,2024,33,571,"2024-10-31"
"08977X0009/F4NP1","BSS002BSSL","Captage M1 rte d'Escource (MIMIZAN)","40184",-1.20978935929148,44.1879530041212,28.20,606,2000,2013,13,151,"2024-10-31"
"09022X0009/F","BSS002CAXN","FORAGE DE BILLÉOU (SÉRIGNAC-SUR-GARONNE - 47)","47300",0.505131570397314,44.2198923862018,42.44,4233,1995,2024,34,640,"2024-10-31"
"09043X0001/F","BSS002CDFZ","PUITS DE LA MOLETTE (CASTELNAU-MONTRATIER - 46)","46063",1.3115275602735,44.2745583578866,152.00,7702,1992,2024,34,925,"2024-10-31"
"09268X0213/F","BSS002CXPW","Au Bourg","40124",-0.0252422126491024,44.0075726390474,148.50,1713,1988,2020,19,348,"2024-10-31"
"09294X0199/F","BSS002CZJS","Puits de Picarel (Saint-Nicolas-de-la-Grave - 82)","82169",1.00796124771179,44.0717149901697,66.00,5110,2004,2023,19,917,"2024-10-31"
"09335X0120/F","BSS002DGUS","Puits des Jardins Communaux d'Albi (Saint-Juéry - 82)","81257",2.1931397267114,43.9508721737694,166.00,5299,2004,2020,19,721,"2024-10-31"
"09355X0014/HY","BSS002DHWC","SOURCE DE LA DRAGONIIÈRE (ST-AFFRIQUE -12)","12208",2.94061319829201,43.9536594692905,420.00,7723,1998,2024,35,947,"2024-10-31"
"09357X0022/HY","BSS002DHZM","SOURCE DU CERNON (SAINTE-EULALIE DE CERNON - 12)","12220",3.14562385812109,43.9751632111868,595.00,4826,2001,2024,20,744,"2024-10-31"
"09138X0029/F5","BSS002CLRF","PUITS DE LA CROIX DE FER F5","30028",4.60397301748705,44.1704559241004,42.00,27106,1996,2024,35,971,"2024-10-31"
"09378X0075/SAUVE","BSS002DLDW","SOURCE DE SAUVE","30311",3.95009303759681,43.9410517320563,99.00,16063,1996,2024,35,781,"2024-10-31"
"09381X0069/AEP","BSS002DLJL","FORAGE D'ATTUECH","30162",4.02193309485624,44.0228382132157,120.00,43453,1996,2024,35,980,"2024-10-31"
"09382X0042/ESSAI","BSS002DLPC","PUITS DE LEZAN","30147",4.04766572951466,44.0205372531338,112.50,59042,1996,2024,35,1218,"2024-10-31"
"09392X0007/EURE","BSS002DMFP","SOURCE DE LA FONTAINE D'EURE","30334",4.43118851833608,44.0156999760431,75.00,24228,1987,2024,34,1156,"2024-10-31"
"09397X0059/PONT","BSS002DMZT","CAPTAGE DU PONT DE REMOULINS","30212",4.55574928277167,43.9399605615099,20.00,29851,1998,2024,35,902,"2024-10-31"
"09401X0222/AEP","BSS002DNDD","PUITS MARIN","30178",4.74569113550394,44.07909865477,28.00,18942,1996,2024,35,732,"2024-10-31"
"09404X0243/F1","BSS002DPGQ","FORAGE Captage de N°1 AUBIGNAN","84004",5.02151556278194,44.088169823581,60.00,12202,2006,2024,34,542,"2024-10-31"
"09646X0058/FP2","BSS002ESCV","FORAGE NOUVEAU DE SAINT-LAZE","30321",4.08266748291191,43.7730253374166,24.43,39663,2007,2024,34,733,"2024-10-31"
"09652X0152/F","BSS002ETGB","PUITS DES PEYROUSE","30156",4.43597393145977,43.8615545698326,50.00,45114,1996,2024,35,1022,"2024-10-31"
"09653X0235/S1","BSS002ETYG","PUITS MAS DE CLERC","30211",4.50569015957645,43.8523863716143,61.00,46389,1996,2024,35,967,"2024-10-31"
"09672X0036/FO","BSS002FACM","FONTAINE DE VAUCLUSE","84139",5.13271485455658,43.9177138405069,105.50,16628,1988,2024,34,1074,"2024-10-31"
"09761X0006/F1","BSS002FHFM","Forage F1 LE PENON (Seignosse-40)","40296",-1.42977506518743,43.6938142546863,8.00,769,1998,2013,13,149,"2024-10-31"
"09761X0040/F8","BSS002FHGX","F8 Golf","40304",-1.42478535606083,43.6589736628753,4.00,2604,2001,2013,13,373,"2024-10-31"
"09774X0026/F1","BSS002FLNV","Captage de Brouillou","40090",-0.787177612615774,43.6571732727464,37.00,9366,1997,2024,34,1174,"2024-10-31"
"09782X0013/F4","BSS002FLZW","ASA 8","40098",-0.556177,43.723068,49.00,4429,1988,2024,33,719,"2024-10-31"
"09784X0029/CHICOY","BSS002FMDP","Chicoy","40097",-0.39233,43.70578,86.00,2045,1991,2023,33,397,"2024-10-31"
"09838A0421/F","BSS002FSSJ","FORAGE DE GÉOTHERMIE BLAGNAC (BLAGNAC - 31)","31069",1.38285132709453,43.6377299958041,146.10,1790,2004,2024,33,305,"2024-10-31"
"09838B2480/F","BSS002FUNM","Puits du Stade (Blagnac - 31)","31069",1.40158340128069,43.6358967557103,127.00,7332,2004,2024,33,990,"2024-10-31"
"10014X0007/F1","BSS002HKWV","R2","40312",-1.49272996991981,43.5523955353019,10.00,2277,2001,2013,13,186,"2024-10-31"
"10014X0036/F","BSS002HKYA","PUITS DES PONTOTS (ANGLET - 64)","64024",-1.49620220285972,43.4944272259252,4.30,7546,1992,2024,35,807,"2024-10-31"
"10024X0044/D4","BSS002HMWZ","Plaine de Lyse","40212",-1.1672776364999,43.5564581314025,12.00,4245,1990,2020,19,767,"2024-10-31"
"10035X0009/F2","BSS002HNME","Forage F2 (Auterrive - 64)","64082",-0.994064674539796,43.4668296650381,31.00,6448,2001,2024,34,1181,"2024-10-31"
"09971X0028/F","BSS002HCLP","FORAGE DES MOLIERES (FONTAINE LEVEQUE)","83015",6.15451757807562,43.7375471061622,475.00,14598,2002,2024,34,787,"2024-10-31"
"10138X0010/S","BSS002HZPN","MALIBERT","34021",2.87650785847783,43.4466546294659,385.00,18395,1996,2024,35,1143,"2024-10-31"
"10148X0021/BASSAN","BSS002JAFD","PUITS DE BASSAN","34139",3.23667515232943,43.4105150002743,60.00,43735,1996,2024,35,894,"2024-10-31"
