county,station name,name,height(m),easting,northing,latitude,longitude,open year,close year
Mayo,135,BALLINA RECTORY,25,124800,319200,54.11667,-9.15,1933,1944
Mayo,2634,BARNATRA (KNOCKNALOWER),72,81900,334200,54.24306,-9.8125,2005,2007
Mayo,2635,DERRYHILLAGH,104,108875,310255,54.03361,-9.39139,1944,(null)
Mayo,226,LOUISBURGH (Uggool),27,75600,267700,53.64444,-9.88056,1954,1956
Mayo,2727,CLAREMORRIS,69,134500,273900,53.71111,-8.99139,1943,2011
Mayo,2734,DOONCARTON,38,79345,337555,54.2725,-9.85278,2010,(null)
Mayo,2735,CASTLEBAR G.S.,41,114500,290000,53.85278,-9.3,1945,1970
Mayo,1333,CLARE ISLAND II,64,69700,286500,53.81194,-9.97861,1990,2007
Mayo,2827,BALLYHAUNIS (VOC.SCH.),98,148700,279600,53.76389,-8.77778,1944,1972
Mayo,1334,BELLACORRICK (SRAHNAKILLY),93,97500,323300,54.14861,-9.56944,1968,2004
Mayo,2826,DRUMMIN (Tawneyard),73,91175,267850,53.64917,-9.64639,2012,(null)
Mayo,1335,BALLINA (TRANS.STN.),21,125200,318900,54.11389,-9.14444,1942,1969
Mayo,2835,PONTOON (TERRYBAUN),30,118700,305100,53.98889,-9.24028,1951,1984
Mayo,2834,BALLYCROY (Knockmoyleen),107,79395,313570,54.05722,-9.8425,2012,(null)
Mayo,3035,CASTLEBAR (Burren),137,114165,296875,53.91417,-9.30694,1952,(null)
Mayo,1427,BALLYGLASS G.S.,41,123000,276900,53.73611,-9.16667,1941,1984
Mayo,234,ROSSPORT G.S.,18,82800,338400,54.28056,-9.8,1942,1953
Mayo,1433,WESTPORT (Carrabawn),56,99410,283605,53.7925,-9.52722,1993,(null)
Mayo,733,NEWPORT (SRAHMORE),15,96600,302500,53.96111,-9.575,1956,1962
Mayo,233,MALLARANNY,37,82800,296600,53.90556,-9.78333,1901,1957
Mayo,1435,BALLYCASTLE G.S.,43,110600,337400,54.27778,-9.37222,1942,1988
Mayo,1434,GEESALA,30,76300,323100,54.14167,-9.89306,1971,1983
Mayo,735,BONNICONLON G.S.,75,132800,318500,54.11111,-9.02778,1942,1988
Mayo,734,GLENAMOY G.S.,18,89900,333900,54.24167,-9.68889,1942,1986
Mayo,3235,FOXFORD (UMMOON),17,127600,299600,53.94028,-9.10278,1953,1991
Mayo,235,CASTLEBAR RECTORY,44,114500,289700,53.85,-9.3,1924,1945
Mayo,3327,BALLINDINE G.S.,56,136700,269300,53.66944,-8.95833,1952,1984
Mayo,3335,STRAIDE,21,126045,297880,53.925,-9.12639,1963,2020
Mayo,3435,SWINFORD (DUBLIN RD.),64,137900,300000,53.94583,-8.94583,1967,2000
Mayo,427,BALLYHEAN G.S.,36,113400,283600,53.79444,-9.31389,1941,1962
Mayo,1527,HOLLYMOUNT G.S.,39,126200,268500,53.66111,-9.11667,1941,2006
Mayo,3527,TOURMAKEADY G.S.,46,108900,266800,53.64306,-9.37778,1955,1984
Mayo,3535,BELLACORRICK (SHANVOLAHAN),87,101900,319700,54.11667,-9.5,1968,2004
Mayo,1534,GLENTURK,30,86200,330400,54.20972,-9.74444,1971,1991
Mayo,1533,SRAHMORE,30,97200,304800,53.9825,-9.56667,1994,2000
Mayo,1535,KILLALA G.S.,9,120500,330100,54.21389,-9.21944,1942,1988
Mayo,434,BANGOR ERRIS G.S.,38,86000,323100,54.14444,-9.74444,1942,1982
Mayo,3735,BALLINA (Shanaghy),24,125690,318390,54.10917,-9.13694,1969,(null)
Mayo,433,LOUISBURGH (OLD HEAD HOTEL),37,83000,282100,53.775,-9.775,1930,1973
Mayo,435,KILKELLY,94,144100,291100,53.86667,-8.85,1942,1949
Mayo,3827,BALLINROBE (CREAGH),30,116800,266000,53.6375,-9.25833,1962,1990
Mayo,3835,SWINFORD (BARNACOGUE),131,143000,296600,53.91528,-8.86806,1976,1994
Mayo,3935,KILTIMAGH G.S.II,59,133800,289000,53.84583,-9.00556,1979,1991
Mayo,826,CARROWKENNEDY G.S.,78,96800,273500,53.70139,-9.5625,1951,1970
Mayo,1627,PARTRY G.S.,30,115400,272700,53.69722,-9.28056,1941,1994
Mayo,1633,CURRAUN,15,73100,292800,53.86889,-9.92917,1994,1998
Mayo,1635,CROSSMOLINA G.S.,26,113700,317600,54.1,-9.31944,1942,2000
Mayo,1634,BANGOR ERRIS (Kiltane),12,82200,323400,54.14583,-9.80278,1976,2004
Mayo,4035,ENNISCOE,23,113600,314500,54.07222,-9.31944,1983,1986
Mayo,833,NEWPORT (Furnace),14,96830,298230,53.92333,-9.57111,1959,(null)
Mayo,834,KEEL G.S.,40,62600,304600,53.97222,-10.09444,1942,1991
Mayo,4135,LAHERDANE (Cum),43,113220,310370,54.03528,-9.32528,1983,(null)
Mayo,4235,CARROWMORE LACKEN,55,117060,335365,54.26056,-9.27361,1984,(null)
Mayo,4335,MASSBROOK,24,116300,306100,53.99722,-9.27667,1984,1989
Mayo,4385,BALLYCROY,107,79395,313555,54.05722,-9.8425,2019,(null)
Mayo,1726,AASLEAGH LODGE,20,90000,264400,53.61806,-9.6625,1983,1989
Mayo,1727,BALLINROBE G.S.,30,118800,264600,53.625,-9.22778,1941,1984
Mayo,4485,BELDERRIG,75,97945,341235,54.306,-9.568,2019,(null)
Mayo,1733,NEWPORT (Ardagh Lodge),12,94400,294800,53.89167,-9.60583,2002,(null)
Mayo,1734,BELLACORRICK (NAHELLY),30,76500,324400,54.15389,-9.89,1981,1984
Mayo,1735,LAHERDANE G.S.,50,113400,309900,54.03056,-9.32222,1942,1984
Mayo,4535,BELDERRIG,66,98075,341305,54.31028,-9.56667,1986,(null)
Mayo,4585,LISGLENNON WTP,60,119860,327240,54.186,-9.224,2019,(null)
Mayo,4635,LISGLENNON WATERWORKS,60,119915,327250,54.18806,-9.2275,1987,(null)
Mayo,4685,STRAIDE,21,126050,297880,53.925,-9.12639,2019,(null)
Mayo,4735,SWINFORD (WATER TREATMENT PLANT),119,139700,299000,53.93722,-8.91889,1988,1991
Mayo,4785,TOURMAKEADY WTP,140,109390,271000,53.675,-9.37,2019,(null)
Mayo,4835,BALLINA (Attymass),41,129245,312010,54.0525,-9.0325,1988,(null)
Mayo,1826,ERRIFF FISHERIES,21,89900,264100,53.61528,-9.66417,1974,2005
Mayo,4927,TOURMAKEADY (WaterTreatmentPlant,140,109450,271070,53.68167,-9.37111,1987,(null)
Mayo,4935,KNOCK AIRPORT,201,146783,296363,53.90611,-8.81722,1986,(null)
Mayo,929,KILMOVEE G.S.,116,153800,294100,53.89444,-8.70278,1942,1956
Mayo,1834,BANGOR ERRIS (Main St.),36,86290,323165,54.145,-9.74083,1986,(null)
Mayo,1833,NEWPORT (BURRISHOOLE HSE.),9,96296,295405,53.89778,-9.57833,1899,1919
Mayo,5035,CROSSMOLINA (Castlehill),17,114110,313915,54.06722,-9.3125,1989,(null)
Mayo,1835,BALLA G.S.,51,125700,284300,53.80278,-9.12778,1942,1983
Mayo,933,CLARE ISLAND,23,70200,284800,53.79667,-9.96944,1982,1984
Mayo,934,BELLACORRICK (MONEYNIERIN),88,98800,319700,54.11667,-9.54722,1954,2004
Mayo,5127,KILKEERAN,27,116385,272675,53.69722,-9.26667,1994,(null)
Mayo,5135,BALLYHAUNIS (COOGUE SOUTH),85,144800,284800,53.80972,-8.83833,1987,1990
Mayo,5227,DERRYPARK,46,101060,261590,53.595,-9.495,1996,(null)
Mayo,5235,BALLYHAUNIS (AGHAMORE),131,146300,285700,53.81806,-8.81528,1990,1991
Mayo,5335,FOXFORD (DAVITT STREET),15,126700,303700,53.97778,-9.11722,1993,2000
Mayo,1926,KILLADOON,46,75370,271270,53.67639,-9.88667,1984,(null)
Mayo,1927,KILMAINE G.S.,44,125500,259600,53.58056,-9.125,1941,1983
Mayo,1935,KNOCK G.S.,94,139400,283200,53.79444,-8.91944,1942,1984
Mayo,1934,DOOAGH (Water Treatment Plant),116,58235,304530,53.97083,-10.16111,1988,(null)
Mayo,1933,WESTPORT (MURRISK ABBEY),5,91962,282605,53.78194,-9.63972,1900,1904
Mayo,127,TOURMAKEADY (Drimbawn House),52,110000,267200,53.64722,-9.36111,1927,1954
Mayo,5535,BALLINA GOLF CLUB,24,125880,318240,54.10806,-9.13389,2000,(null)
Mayo,5627,BELCARRA (Carrajames),72,118980,282215,53.78333,-9.23,2003,(null)
Mayo,5635,ENNISCOE,23,114178,314154,54.06944,-9.31167,1874,1923
Mayo,5727,BALLYHAUNIS (Lavallyroe),82,149725,273660,53.71028,-8.76222,2014,(null)
Mayo,533,GLENISLAND G.S.,30,107100,296400,53.90833,-9.41389,1942,1964
Mayo,5827,WESTPORT (Ayle),58,107060,281160,53.77194,-9.41028,2014,(null)
Mayo,534,BELLACORRICK G.S.,76,96700,320100,54.11944,-9.58056,1942,1983
Mayo,2033,WESTPORT (ST. HELENS),11,96433,283463,53.79056,-9.57222,1903,1920
Mayo,2035,KILTIMAGH G.S.,61,134400,289700,53.85278,-8.99722,1943,1978
Mayo,2034,GEESALA PEAT POWER LTD.,27,75900,323500,54.14583,-9.06528,1988,1991
Mayo,1034,BELMULLET (Manual),9,69100,332900,54.22778,-10.00694,1956,2012
Mayo,1033,MURRISK,9,92675,282620,53.78222,-9.62889,1982,(null)
Mayo,2134,BANGOR ERRIS (MUINGNAHALLOONA),29,84800,319300,54.10944,-9.76111,1988,1991
Mayo,2135,FOXFORD G.S.,23,127300,304400,53.98333,-9.10833,1943,1993
Mayo,2175,CLAREMORRIS,68,134523,273883,53.71083,-8.9925,2010,(null)
Mayo,326,AASLEAGH HSE.,28,89000,264000,53.61389,-9.67778,1911,1952
Mayo,7685,DELPHI_LODGE,35,84415,266050,53.63167,-9.74806,2022,(null)
Mayo,7785,BANGOR_ERRIS_WWTP,20,85745,322730,54.14083,-9.748,2022,(null)
Mayo,2234,KEEL (SANDY BANKS),10,63900,305000,53.97667,-10.075,1994,1996
Mayo,1133,WESTPORT AUGHAGOWER,49,102300,280400,53.76417,-9.48111,1983,1999
Mayo,1135,SWINFORD (TRANS.STN.),66,137800,299900,53.94444,-8.94722,1942,1971
Mayo,1134,GLENAMOY,25,88100,333600,54.23889,-9.71667,1958,1998
Mayo,333,WESTPORT HSE.,11,99000,284500,53.8,-9.53333,1909,1953
Mayo,1175,NEWPORT,22,96731,298267,53.92361,-9.57278,2005,(null)
Mayo,2326,DHULOUGH,37,84500,267400,53.64389,-9.74722,1986,2012
Mayo,335,FOXFORD (COOLCRONAN),15,126000,309900,54.03333,-9.12917,1955,1959
Mayo,2335,ESKERAGH,85,104100,318965,54.11083,-9.46694,1944,(null)
Mayo,2334,GLADREE,23,65400,336500,54.26,-10.06556,2003,2019
Mayo,334,ACHILL SOUND G.S.,11,74100,299900,53.93333,-9.91667,1951,1960
Mayo,2375,BELMULLET,9,69170,332818,54.2275,-10.00694,2012,(null)
Mayo,626,DELPHI LODGE,32,84400,266100,53.63194,-9.74722,1914,1986
Meath,9931,M.DONADEA FOREST,70,274800,249700,53.49167,-6.87222,1995,2005
Meath,2432,RATOATH,91,301993,251623,53.505,-6.46361,1998,(null)
Meath,1231,ENFIELD G.S.,81,277600,241100,53.41389,-6.83333,1942,1976
Meath,2531,NAVAN,50,286100,267200,53.64722,-6.69722,1944,2003
Meath,2532,DUNSHAUGHLIN (Lagore),105,298775,253458,53.52194,-6.51139,1998,(null)
Meath,638,NOBBER,60,283000,286500,53.82139,-6.73972,1943,2000
Meath,2631,KILMESSAN G.S.,66,288800,257300,53.55833,-6.65972,1949,1990
Meath,2632,FAIRYHOUSE RACECOURSE,91,302000,249400,53.48472,-6.46333,2002,(null)
Meath,1331,DUNSHAUGHLIN G.S.,105,296900,252200,53.51111,-6.53889,1942,1981
Meath,1375,DUNSANY,83,288898,252606,53.51583,-6.66,2006,(null)
Meath,2931,WARRENSTOWN,90,292155,253585,53.52444,-6.61111,1951,2015
Meath,231,ATHBOY (FRANKVILLE),69,271700,263500,53.61667,-6.91667,1911,1949
Meath,3031,ATHBOY G.S.,69,271500,263800,53.61944,-6.91944,1951,1993
Meath,3038,KINGSCOURT GYPSUM,67,278665,292110,53.8725,-6.80472,1981,(null)
Meath,1432,GORMANSTON,22,316800,268100,53.65,-6.23333,1965,1976
Meath,1531,SLANE G.S.,58,296100,274000,53.70694,-6.54444,1942,1985
Meath,431,DUNSANY CASTLE,71,291300,254900,53.53611,-6.62222,1923,1957
Meath,3731,DUNSANY (Grange),90,288800,252800,53.51806,-6.66111,1963,2007
Meath,3931,TRIM (LACKANASH),61,280800,257000,53.55694,-6.78056,1968,1984
Meath,1632,BELLEWSTOWN,122,309800,267200,53.64306,-6.33889,1975,2005
Meath,1631,LONGWOOD G.S.,74,271200,245300,53.45278,-6.92778,1943,1986
Meath,885,NAVAN (Randalstown),55,284860,272875,53.693,-6.71,2017,(null)
Meath,4431,NAVAN WILKINSTOWN,70,285000,277000,53.73528,-6.71111,1984,1992
Meath,1731,BALLIVOR G.S.,68,268500,254200,53.53333,-6.96667,1943,2002
Meath,4531,NAVAN (Tara Mines),52,284700,268400,53.65833,-6.71833,1986,2014
Meath,4623,DUNBOYNE G.S.,72,301300,242300,53.42083,-6.47639,1949,1990
Meath,4731,WILKINSTOWN (Ladyrath),91,288000,278400,53.74778,-6.66528,1994,1998
Meath,4931,TRIM GOLF CLUB,66,277600,252800,53.51917,-6.82972,1998,2013
Meath,1832,LAYTOWN G.S.,9,315900,272400,53.68861,-6.24528,1983,1985
Meath,1831,CROSSAKIEL G.S.,160,264700,274200,53.71389,-7.01944,1943,1984
Meath,931,KELLS (HEADFORT),67,276100,276900,53.73611,-6.84722,1892,2002
Meath,5031,WILKINSTOWN (Yellow River),61,284100,276100,53.72778,-6.72556,1998,(null)
Meath,5131,KILSKYRE (Robinstown),87,268500,272000,53.69278,-6.96333,1998,(null)
Meath,5231,SLANE (Ardcalf),125,294670,277505,53.73861,-6.56611,1998,(null)
Meath,1931,OLDCASTLE (G.E.SCHOOLS),108,255500,280300,53.76944,-7.15833,1943,1969
Meath,1932,LAYTOWN (THE NINCH),18,314800,271300,53.67917,-6.2625,1991,1996
Meath,5531,MOYNALTY (Shancarnan),91,271700,283700,53.79778,-6.91139,2001,2018
Meath,5631,ENFIELD (Newcastle House),91,275700,241600,53.41944,-6.86111,2003,(null)
Meath,5931,DUNMOE-Graigs_Lane,84,289485,271750,53.68806,-6.64639,2011,(null)
Meath,1031,ATHBOY (FRAYNE),87,270400,261700,53.6,-6.93611,1933,1968
Meath,1032,DULEEK G.S.,29,304700,268200,53.65278,-6.41667,1949,1996
Meath,1132,JULIANSTOWN G.S.,15,313300,270500,53.67222,-6.28611,1949,1983
Meath,132,RATOATH (Jamestown),85,302500,251400,53.50278,-6.45556,1957,1958
Meath,331,ENFIELD (SUMMERHILL),113,284500,247700,53.47222,-6.72778,1894,1951
Meath,9123,BARROCKSTOWN,84,292100,242000,53.42,-6.615,1997,2006
Meath,131,BEAUPARC,68,296900,269500,53.66667,-6.53333,1926,1938
Meath,2331,TRIM G.S.,58,280300,256600,53.55278,-6.78889,1944,1997
Meath,2332,BELLEWSTOWN (Collierstown),123,308400,267000,53.64139,-6.36028,1997,(null)
Monaghan,2437,CLONES,89,250000,326300,54.18333,-7.23333,1950,2008
Monaghan,339,EMYVALE G.S.,56,267700,344200,54.34167,-6.95833,1942,1984
Monaghan,639,MONAGHAN (Castleshane),94,272160,332480,54.23611,-6.89417,1970,(null)
Monaghan,685,EMYVALE WWTP,58,267960,343600,54.33667,-6.95583,2017,(null)
Monaghan,2737,ROCKCORRY,99,264600,319000,54.11611,-7.01167,1951,2003
Monaghan,2837,SMITHBORO G.S.,69,259000,330600,54.22083,-7.09583,1951,1993
Monaghan,139,MONAGHAN (St.Patrick's Coll.),57,266400,335600,54.26528,-6.98056,1951,1960
Monaghan,3137,NEWBLISS,113,256500,323500,54.15694,-7.13472,1952,1969
Monaghan,3138,CASTLEBLAYNEY (DRUMGRISTON),117,285600,316800,54.09278,-6.69083,1984,1998
Monaghan,739,MONAGHAN (Knockroe),67,266145,333415,54.24528,-6.98611,1979,(null)
Monaghan,785,KILKIT WTP,229,273030,314295,54.07278,-6.884,2017,(null)
Monaghan,238,CARRICKMACROSS (VOC.SCH.),40,283600,304100,53.97917,-6.725,1947,1958
Monaghan,3537,NEWBLISS (GLINCH),107,256600,323900,54.16111,-7.13333,1970,1970
Monaghan,239,EMYVALE (DRUMFURRER),184,258500,346800,54.36667,-7.1,1952,1959
Monaghan,3637,NEWBLISS (Drumshannon),137,257465,324225,54.16389,-7.12111,1971,(null)
Monaghan,3638,KINGSCOURT (Drummond),55,280800,299055,53.93472,-6.77056,1990,(null)
Monaghan,3838,CASTLEBLAYNEY (Carrickaslane),122,280600,324400,54.16194,-6.76556,1998,2009
Monaghan,439,MONAGHAN G.S.,65,267300,334000,54.25,-6.96667,1942,1972
Monaghan,839,EMYVALE,58,267695,344130,54.34139,-6.96,1984,(null)
Monaghan,838,CASTLEBLANEY G.S.,115,282600,319400,54.11667,-6.73611,1943,1982
Monaghan,4237,NEWBLISS (Crappagh),113,258525,321475,54.13917,-7.10528,1985,(null)
Monaghan,937,BALLYBAY (TRANS.STN.),90,271600,319500,54.11944,-6.90556,1942,2001
Monaghan,938,CORRINSHEGAGH G.S.,97,288200,312400,54.05278,-6.65278,1943,1986
Monaghan,5437,SHANTONAGH (Tooa),152,275300,312300,54.05389,-6.85083,1999,(null)
Monaghan,5537,CLONES (Dunseark),137,251900,322200,54.14611,-7.20556,1999,2020
Monaghan,6037,BALLYBAY_WETLANDS,64,270400,320200,54.12583,-6.92333,2008,2013
Monaghan,2038,CARRICKMACROSS (Dunoge),88,281735,303600,53.97528,-6.755,1958,(null)
Monaghan,539,SCOTSTOWN G.S.,84,261000,337000,54.27778,-7.06389,1942,1965
Monaghan,1038,INNISKEEN G.S.,51,293200,307200,54.00556,-6.57778,1943,1966
Monaghan,6437,CASTLEBLANEY (Coose),175,280460,313100,54.06083,-6.77194,2009,(null)
Offaly,2522,BLACKWATER (BORD NA MONA),49,200200,225300,53.27778,-7.99722,1962,2005
Offaly,222,TURRAUN (Bord na Mona),50,216900,223400,53.26111,-7.74722,1913,1962
Offaly,2622,DERRINLOUGH (BORD NA MONA),61,208200,214600,53.18194,-7.87778,1970,1994
Offaly,2714,CLONBULLOGE G.S.,70,261000,223500,53.25833,-7.08611,1946,1971
Offaly,2822,TULLAMORE MUCKLAGH N.S.,69,230600,222400,53.25139,-7.54167,1973,1982
Offaly,119,BIRR CASTLE,56,205000,204900,53.09444,-7.925,1862,1939
Offaly,722,BALLYCUMBER (BOHER SCH.),67,218700,230600,53.325,-7.71944,1947,1951
Offaly,1422,TULLAMORE G.S.,58,233700,225100,53.275,-7.49444,1942,1985
Offaly,3122,BALLYCUMBER (BORD NA MONA),62,218800,232900,53.34611,-7.7175,1984,2000
Offaly,3231,EDENDERRY G.S.,85,262700,232500,53.33889,-7.05833,1951,1999
Offaly,3322,BELMONT MILLS,46,206800,221800,53.24667,-7.89833,1986,2004
Offaly,1514,EDENDERRY (THE TUNNEL),81,264400,231300,53.32778,-7.03333,1931,1989
Offaly,3422,GEASHILL,85,245339,220849,53.23639,-7.32167,2002,2018
Offaly,1519,MEELICK (Victoria Lock),39,194600,212900,53.16667,-8.08056,1902,(null)
Offaly,3431,DERRYGREENAGH,90,249300,238200,53.39167,-7.25833,1955,(null)
Offaly,1522,KILCORMAC G.S.,64,218200,213900,53.175,-7.72778,1942,1989
Offaly,3522,HORSELEAP,72,227927,236940,53.38222,-7.58111,2007,(null)
Offaly,3619,SHINRONE G.S.,70,204500,192500,52.98333,-7.93333,1943,1994
Offaly,3622,TULLAMORE (ST. CATHERINES),61,234626,224701,53.271748,-7.481667,1900,1928
Offaly,1614,CLONSAST (BORD NA MONA),73,253500,216000,53.19167,-7.2,1937,1989
Offaly,822,BELMONT O.P.W.,49,207200,222000,53.24861,-7.89167,1948,1951
Offaly,1622,MOUNTBOLUS G.S.,100,224900,216400,53.19722,-7.62778,1942,1966
Offaly,1685,EDENDERRY-BALLINLA,85,256980,231930,53.33472,-7.14556,2019,(null)
Offaly,4119,MONEYGALL G.S.,125,203200,181100,52.88056,-7.95278,1943,1984
Offaly,1714,DAINGEAN G.S.,78,247200,227100,53.29167,-7.29167,1942,1992
Offaly,1719,BANAGHER (CANAL HSE.),37,200400,216000,53.19444,-7.99444,1893,2015
Offaly,1722,RAHAN G.S.,54,225000,225600,53.28056,-7.625,1942,1970
Offaly,919,BIRR (JOHN'S MALL),57,206300,204900,53.09444,-7.90556,1939,1955
Offaly,922,BALLYCUMBER G.S.,52,220900,230700,53.32639,-7.68611,1952,1956
Offaly,4831,CORBETSTOWN,80,255500,240000,53.40694,-7.16583,1997,(null)
Offaly,1822,FERBANE G.S.,47,211300,224400,53.26944,-7.83056,1942,1986
Offaly,4919,BIRR,72,207400,204400,53.09028,-7.89028,1954,2009
Offaly,314,EDENDERRY (TUBBERDALY),101,252200,231700,53.33333,-7.21667,1923,1944
Offaly,5619,KINNITTY CASTLE,143,220300,205800,53.10278,-7.69722,1962,1994
Offaly,5685,CLONMACNOISE,46,200930,230635,53.32611,-7.98667,2018,(null)
Offaly,2019,KINNITTY G.S.,110,218600,205500,53.1,-7.72222,1942,1985
Offaly,6314,EDENDERRY (BALLINLA),91,258300,231600,53.33111,-7.125,1990,2020
Offaly,6319,BANAGHER MALTING COMPANY,46,201500,213600,53.17333,-7.97722,1984,2005
Offaly,322,CLARA (TRANS.STN.),67,225300,223100,53.34722,-7.61944,1942,1956
Offaly,2119,SHANNONBRIDGE G.S.,41,196900,225300,53.27778,-8.04722,1942,1974
Offaly,7314,GEASHILL (Sranure),86,245945,216680,53.19889,-7.31333,2018,(null)
Offaly,7429,CLONMACNOISE,46,200932,230635,53.32639,-7.98667,2012,2019
Offaly,2231,RHODE G.S.,94,253600,233600,53.35,-7.19444,1944,1985
Offaly,2322,BOORA,58,218000,219700,53.22778,-7.73056,1950,2006
Offaly,622,BALLYCUMBER (BELAIR),91,217800,231500,53.33333,-7.73333,1923,1946
Offaly,2422,LEMANAGHAN (BORD NA MONA),55,215200,225900,53.28333,-7.77222,1962,1989
Roscommon,629,BALLINAMEEN G.S.,91,180100,294100,53.89583,-8.30278,1952,1955
Roscommon,1227,CLOONFAD G.S.,64,150300,271000,53.68611,-8.75278,1941,1964
Roscommon,1228,BALLINTUBBER G.S.,78,172900,274500,53.71944,-8.41111,1944,1997
Roscommon,1229,FRENCHPARK (CORRAN HSE.),80,173100,291200,53.86944,-8.40833,1944,1952
Roscommon,2629,COOTEHALL G.S.,46,189600,303800,53.98333,-8.15833,1942,1981
Roscommon,2729,CARRICK-ON-SHANNON E.S.B.,56,192700,298800,53.93889,-8.11111,1942,1993
Roscommon,1329,BOYLE (ROCKINGHAM),53,186000,303500,53.98056,-8.21389,1945,1951
Roscommon,228,CASTLEREA (Hanly Sch.),69,167800,279800,53.76667,-8.48889,1935,1958
Roscommon,229,STROKESTOWN (Castlenode),49,194500,279100,53.76111,-8.08333,1908,1962
Roscommon,2928,ATHLEAGUE,61,181800,257500,53.5675,-8.275,2010,(null)
Roscommon,3329,CROGHAN G.S.,104,185400,295800,53.91111,-8.22222,1944,1969
Roscommon,3429,ELPHIN G.S.,92,187200,288500,53.84583,-8.19444,1944,1983
Roscommon,428,BALLINLOUGH (DISP. RES.),94,157900,277100,53.74167,-8.63889,1944,1956
Roscommon,1528,BALLYFORAN G.S.,50,182400,246600,53.46944,-8.26528,1944,1983
Roscommon,429,ROSCOMMON G.S.,60,187700,264200,53.62778,-8.18611,1929,1961
Roscommon,3529,BOYLE (VOC.SCH.),62,180700,302600,53.97222,-8.29444,1944,1971
Roscommon,1529,DRUMSNA (Albert Lock),45,200000,295800,53.91111,-8.0,1876,(null)
Roscommon,3629,BALLAGHADERREEN (VOC.SCH.),87,161700,294700,53.9,-8.58333,1944,1993
Roscommon,3729,TULSK G.S.,64,183500,280900,53.77778,-8.25,1944,1984
Roscommon,3829,CLONARK G.S.,60,197800,235500,53.36944,-8.03333,1944,1983
Roscommon,4129,LECARROW,47,196900,254900,53.54444,-8.04722,1952,(null)
Roscommon,4229,STROKESTOWN G.S.,62,193000,281100,53.77917,-8.10556,1952,1964
Roscommon,4329,MOUNTDILLON,49,199400,271800,53.69583,-8.00833,1952,1993
Roscommon,4529,ROSCOMMON (VOC.SCH.),58,187600,264900,53.63333,-8.1875,1962,1984
Roscommon,4829,STROKESTOWN (ELPHIN ST.),62,193200,281100,53.77917,-8.10278,1964,1987
Roscommon,928,TAUGHMACONNELL G.S.,59,189800,238900,53.4,-8.15278,1941,1993
Roscommon,5029,DERRYCASHEL,46,201900,275200,53.72639,-7.97083,1968,1998
Roscommon,1885,CASTLEREA_WWTP,69,167370,278700,53.75694,-8.49556,2019,(null)
Roscommon,5229,BOYLE (Marian Road),62,180000,302300,53.96944,-8.30556,1971,(null)
Roscommon,5529,LANESBORO CULLBEG,50,203000,282300,53.79,-7.95389,1984,1998
Roscommon,5585,BALLYMORE,120,178580,299265,53.9425,-8.32694,2019,(null)
Roscommon,1975,MT DILLON,39,201306,275240,53.72694,-7.98083,2003,(null)
Roscommon,5729,ELPHIN,92,186935,288435,53.86111,-8.19833,1984,2016
Roscommon,5829,ROSCOMMON (Voc.Sch.) II,58,186700,264100,53.62639,-8.20056,1984,(null)
Roscommon,2028,ATHLEAGUE G.S.,53,183300,257600,53.56806,-8.25139,1951,1988
Roscommon,5929,ARIGNA POWER STATION,74,195000,315900,54.0925,-8.07639,1985,1994
Roscommon,6129,FRENCHPARK CALLOW,73,169600,295500,53.90833,-8.46222,1986,(null)
Roscommon,6329,STROKESTOWN (Carrowclogher),52,192615,278350,53.753,-8.108,1987,(null)
Roscommon,6429,AUGHAFIN,59,194400,313000,54.06583,-8.08528,1993,2005
Roscommon,6629,CLOONTUSKERT,55,197800,272600,53.70306,-8.03389,1993,1998
Roscommon,2129,KEADUE G.S.,79,190900,311200,54.05,-8.13889,1928,1993
Roscommon,6729,BALLYMORE,119,178530,299320,53.94306,-8.32778,1995,2019
Roscommon,6929,LANESBORO (Cloonadra),49,198600,269700,53.67722,-8.02083,1996,(null)
Roscommon,7129,BALLINAGARE,87,174700,287700,53.83806,-8.38444,2003,2014
Roscommon,7329,BOYLE (LOWPARK),72,180000,303300,53.97889,-8.30556,2007,2012
Roscommon,7529,BALLINAGARE (Ballincool),85,174025,287075,53.83278,-8.39528,2017,(null)
Roscommon,7585,Roscommon_WWTP,60,187460,262995,53.61694,-8.19028,2020,(null)
Roscommon,328,BALLINDERRY G.S.,98,186400,272600,53.70278,-8.20556,1944,1963
Roscommon,2229,LANESBORO O.P.W.,46,200600,269500,53.675,-7.99167,1929,1995
Roscommon,1128,LOUGHGLINN,98,163400,286000,53.82222,-8.55556,1944,(null)
Sligo,9936,M.BELTRA FOREST,206,158700,326200,54.18333,-8.63333,1995,2015
Sligo,2436,RIVERSTOWN,61,174400,321000,54.13722,-8.39167,1983,1984
Sligo,636,MARKREE CASTLE,39,170300,325200,54.175,-8.45556,1860,1998
Sligo,1236,GURTEEN G.S.,73,166500,304800,53.99167,-8.51111,1942,1993
Sligo,2536,SLIGO (LISNABURG),15,169500,337500,54.28528,-8.46889,1984,1984
Sligo,640,GRANGE G.S.,28,166300,349400,54.39167,-8.51944,1942,1973
Sligo,1275,MARKREE,34,169860,325582,54.175,-8.45556,2005,(null)
Sligo,2636,LOUGH GILL,15,171500,332100,54.23694,-8.43778,1984,2017
Sligo,136,SLIGO (Ard Na Veagh),27,168700,335700,54.26944,-8.48056,1913,1955
Sligo,2736,ARDTARMON,18,159580,343480,54.33833,-8.62222,1985,(null)
